2022-04-07	3.95
2022-03-31	3.87
2022-02-28	3.68
2022-01-31	3.35
2021-12-31	2.67
2021-11-30	2.71
2021-10-29	2.86
2021-09-30	2.75
2021-08-31	2.41
2021-07-30	2.55
2021-06-30	2.85
2021-05-31	2.79
2021-04-30	2.68
2021-03-31	2.80
2021-02-26	2.84
2021-01-29	2.41
2020-12-31	2.28
2020-11-30	2.30
2020-10-30	2.01
2020-09-30	2.06
2020-08-31	2.32
2020-07-31	2.53
2020-06-30	2.83
2020-05-29	2.92
2020-04-30	3.05
2020-03-31	2.65
2020-02-28	3.58
2020-01-31	3.87
2019-12-31	4.35
2019-11-29	4.23
2019-10-31	4.32
2019-09-30	4.52
2019-08-30	4.42
2019-07-31	4.88
2019-06-28	5.04
2019-05-31	4.93
2019-04-30	5.22
2019-03-29	5.43
2019-02-28	5.39
2019-01-31	5.47
2018-12-31	5.32
2018-11-30	5.43
2018-10-31	5.69
2018-09-28	5.98
2018-08-31	5.86
2018-07-31	6.23
2018-06-29	6.34
2018-05-31	6.26
2018-04-30	6.24
2018-03-30	5.74
2018-02-28	5.51
2018-01-31	5.97
2017-12-29	6.07
2017-11-30	5.85
2017-10-31	5.92
2017-09-29	6.09
2017-08-31	5.67
2017-07-31	6.02
2017-06-30	6.01
2017-05-31	6.00
2017-04-28	6.32
2017-03-31	6.59
2017-02-28	6.63
2017-01-31	7.21
2016-12-30	7.56
2016-11-30	7.52
2016-10-31	7.20
2016-09-30	7.28
2016-08-31	7.01
2016-07-29	6.95
2016-06-30	7.40
2016-05-31	7.13
2016-04-29	7.30
2016-03-31	6.76
2016-02-29	6.60
2016-01-29	6.64
2015-12-31	6.50
2015-11-30	7.05
2015-10-30	7.11
2015-09-30	6.93
2015-08-31	7.25
2015-07-31	7.13
2015-06-30	7.87
2015-05-29	7.96
2015-04-30	8.49
2015-03-31	8.04
2015-02-27	8.14
2015-01-30	8.28
2014-12-31	8.44
2014-11-28	8.37
2014-10-31	9.19
2014-09-30	9.70
2014-08-29	10.41
2014-07-31	10.64
2014-06-30	10.86
2014-05-30	10.47
2014-04-30	10.60
2014-03-31	10.15
2014-02-28	10.05
2014-01-31	9.98
2013-12-31	10.28
2013-11-29	10.29
2013-10-31	10.53
2013-09-30	10.47
2013-08-30	10.64
2013-07-31	10.55
2013-06-28	10.54
2013-05-31	10.59
2013-04-30	10.63
2013-03-29	10.92
2013-02-28	11.13
2013-01-31	11.26
2012-12-31	10.99
2012-11-30	11.02
2012-10-31	11.26
2012-09-28	11.30
2012-08-31	11.27
2012-07-31	11.26
2012-06-29	10.85
2012-05-31	10.64
2012-04-30	11.23
2012-03-30	11.24
2012-02-29	12.13
2012-01-31	11.97
2011-12-30	12.27
2011-11-30	12.54
2011-10-31	12.27
2011-09-30	11.63
2011-08-31	12.40
2011-07-29	12.99
2011-06-30	12.68
2011-05-31	12.65
2011-04-29	13.09
2011-03-31	13.27
2011-02-28	13.13
2011-01-31	12.70
2010-12-31	12.03
2010-11-30	11.73
2010-10-29	11.13
2010-09-30	10.94
2010-08-31	10.86
2010-07-30	10.87
